10000 29970
2445 4510 0.00760661
2445 4791 0.00418645
2445 8575 0.0206362
2446 7038 0.0048187
2446 9697 0.0091618
2447 5881 0.0095543
2447 7251 0.0067737
2447 7575 0.0163626
2447 9096 0.0135438
2448 5185 0.00777508
2448 6271 0.0129325
2448 9282 0.0155381
2449 2849 0.00387161
2449 3115 0.00565002
2449 3923 0.0080347
2449 5583 0.00894488
2449 7367 0.00861628
2450 3146 0.0104894
2450 4016 0.0089788
2450 5318 0.00478751
2450 5326 0.00875449
2450 6809 0.0119414
2451 4853 0.0190955
2451 6604 0.0162533
2451 9048 0.00244616
2451 9735 0.00267582
2452 4645 0.00803592
2452 6309 0.000836941
2452 8094 0.00754799
2452 8095 0.00238883
2453 3917 0.00921271
2453 4264 0.00540372
2453 4857 0.00533727
2453 5342 0.00740088
2453 7698 0.0101424
2454 2478 0.00815583
2454 4663 0.00667198
2454 5008 0.0102707
2454 6260 0.00532698
2454 6525 0.0156261
2454 7716 0.010485
2455 3568 0.0220688
2455 4002 0.0183469
2455 4622 0.00869926
2455 6336 0.0152849
2455 8132 0.0112852
2455 8740 0.00693358
2455 9074 0.0116061
2455 9335 0.00974962
2456 5371 0.00404383
2456 8389 0.00936785
2456 8965 0.00288829
2456 9019 0.00551536
2457 4639 0.010368
2457 6691 0.00667514
2457 7334 0.00878942
2457 7978 0.0110067
2457 9167 0.0118661
2458 3914 0.00905246
2458 5197 0.0036975
2458 6413 0.0180734
2458 7381 0.0117539
2458 9842 0.0139794
2459 2470 0.0151869
2459 4620 0.0149054
2459 5485 0.0073555
2459 5715 0.0117529
2459 5996 0.0102428
2459 6555 0.0175534
2459 9094 0.0107113
2460 2531 0.0183144
2460 3830 0.0144455
2460 5389 0.0190511
2460 7661 0.00850578
2460 8218 0.0183479
2460 9009 0.00503678
2461 3038 0.00585229
2461 4482 0.00509218
2461 7596 0.0118777
2461 9945 0.00720366
2462 3709 0.0133428
2462 4670 0.0128943
2462 6692 0.0075018
2462 9064 0.0116081
2463 3198 0.0197835
2463 3839 0.0196935
2463 4065 0.00614656
2463 6743 0.00714751
2463 6995 0.00963807
2464 2476 0.00815583
2464 3048 0.0140965
2464 3373 0.0159967
2464 5245 0.0159616
2464 6162 0.0180706
2464 9703 0.00988738
2465 3420 0.0133499
2465 3866 0.0106388
2465 5286 0.00817312
2465 8416 0.00936044
2465 8964 0.00614107
2465 9440 0.00524016
2466 3520 0.0167803
2466 4808 0.00768155
2466 6564 0.0214746
2466 6797 0.0282156
2466 7614 0.0140035
2466 8984 0.0239017
2467 5562 0.0127091
2467 5933 0.00240602
2467 9770 0.00476163
2468 2626 0.0103438
2468 7252 0.00810174
2468 8542 0.00975396
2468 9036 0.00279865
2468 9038 0.00706237
2469 5264 0.0110653
2469 6306 0.00787193
2469 7836 0.00793519
2470 4620 0.00467698
2470 5595 0.0455042
2470 6043 0.0883686
2470 6555 0.0139182
2471 3045 0.000981047
2471 4325 0.00425545
2471 6219 0.0154024
2471 8728 0.00264935
2472 3525 0.0167772
2472 3746 0.0109825
2472 4520 0.0148741
2472 4523 0.00464421
2473 3537 0.0225629
2473 4081 0.011694
2473 7387 0.00727983
2473 9467 0.00863726
2474 3249 0.0103942
2474 4649 0.0152075
2474 4885 0.0132157
2474 5243 0.00338747
2474 9944 0.00883829
2475 3785 0.0114904
2475 3939 0.0175749
2475 4527 0.0158735
2475 8041 0.023126
2475 9334 0.00847057
2475 9746 0.0224215
2476 3373 0.0142529
2476 7599 0.00878415
2476 9303 0.0167952
2476 9703 0.0119051
2477 2828 0.00847985
2477 4197 0.00892551
2477 7138 0.00910805
2477 7508 0.00785011
2478 6260 0.00384498
2478 6640 0.00918615
2478 7716 0.00570132
2478 9665 0.00721635
2479 2805 0.00427731
2479 6654 0.00515418
2479 7627 0.00971534
2480 5075 0.00615599
2480 5660 0.00483342
2480 8860 0.0137714
2481 5488 0.0124566
2481 7237 0.0122012
2481 7539 0.0206759
2481 7879 0.00290081
2481 8324 0.021944
2482 2780 0.00856226
2482 4707 0.00753733
2482 5149 0.00713914
2482 7079 0.0122901
2482 9238 0.011505
2483 2545 0.0183354
2483 2691 0.013222
2483 6464 0.0115304
2483 8529 0.0123032
2483 9918 0.00654099
2483 9990 0.00893814
2484 3287 0.00676731
2484 7128 0.0197004
2484 8597 0.0136904
2484 8811 0.00781517
2484 8910 0.0071225
2485 3832 0.0143729
2485 6248 0.0138751
2485 6292 0.00951711
2485 7540 0.00670382
2485 9126 0.0207252
2486 3720 0.0114819
2486 4037 0.0118756
2486 4613 0.00696352
2486 4703 0.0113054
2486 7535 0.0113321
2487 3500 0.00877709
2487 4042 0.00748994
2487 7784 0.00891644
2487 8308 0.00690302
2487 8753 0.0101092
2487 9973 0.0125502
2488 6666 0.00412385
2488 6941 0.00228594
2488 7408 0.00573821
2488 8105 0.0140076
2489 4354 0.00172282
2489 7075 0.00692946
2490 4377 0.00922459
2490 4387 0.00935157
2490 4559 0.0102284
2490 6245 0.0130892
2490 7243 0.0146646
2491 7121 0.0155233
2491 8482 0.0192996
2492 5037 0.0176916
2492 7078 0.0189296
2492 7366 0.0118062
2492 7701 0.0114415
2492 9275 0.0195144
2492 9330 0.0178581
2493 2730 0.00805265
2493 3227 0.0114778
2493 4763 0.00818852
2493 7912 0.00906157
2494 2868 0.0195203
2494 3383 0.00956774
2494 4430 0.0107201
2494 5395 0.0142845
2494 6168 0.0109999
2494 6445 0.00987763
2494 8085 0.0134913
2494 9483 0.008591
2495 3127 0.0243274
2495 3510 0.0104252
2495 6026 0.00871504
2495 6770 0.0212519
2495 8657 0.013627
2496 3206 0.0112047
2496 4517 0.0117552
2496 6544 0.0136188
2496 7521 0.00776157
2496 7567 0.0104172
2496 8645 0.0197155
2496 9924 0.020707
2497 6011 0.00762951
2497 6401 0.0170743
2497 8056 0.00830417
2498 2853 0.00826125
2498 4331 0.0124903
2498 6608 0.0223047
2498 9172 0.00602678
2499 4914 0.0230778
2499 6212 0.0170742
2499 7174 0.012142
2499 7616 0.0105285
2499 8444 0.0141867
2500 2654 0.0104313
2500 2834 0.00598956
2500 3599 0.00769443
2500 5756 0.00991002
2500 8013 0.0169413
2501 3104 0.00877312
2501 5444 0.00258915
2501 7033 0.004864
2502 2971 0.0188947
2502 6877 0.0147614
2502 7445 0.0136339
2502 7786 0.0132089
2502 8446 0.0109251
2502 8451 0.008329
2503 6754 0.00450448
2503 7569 0.00751562
2503 8078 0.00819886
2504 2889 0.0164325
2504 8766 0.0080878
2504 8881 0.00245566
2505 3375 0.00228267
2505 4817 0.0123283
2505 5696 0.00659986
2505 5752 0.00651865
2505 7704 0.0141282
2506 2604 0.00568011
2506 3897 0.00983197
2506 4009 0.00543663
2506 4323 0.00890636
2506 6103 0.00777675
2506 8725 0.00566776
2507 4527 0.00119075
2507 5363 0.0307316
2508 2974 0.00380208
2508 4498 0.0139043
2508 5534 0.020189
2508 5958 0.0190313
2508 5999 0.00105601
2508 6335 0.0130043
2508 9644 0.0175198
2509 3268 0.0113089
2509 3700 0.020989
2509 4476 0.0163077
2509 6055 0.0121375
2509 7410 0.0172931
2509 8924 0.0158096
2510 3076 0.0156649
2510 4138 0.00457204
2510 5801 0.024638
2510 7210 0.00634038
2510 7797 0.0284326
2510 8299 0.00854732
2510 9439 0.0186936
2511 2618 0.00768994
2511 4269 0.0116396
2512 3129 0.0142472
2512 4095 0.00274188
2512 4818 0.0167249
2512 6789 0.00703139
2512 9047 0.00821336
2513 5255 0.0111616
2513 5406 0.0103967
2513 5934 0.0068386
2513 6737 0.00917969
2513 8974 0.00346092
2514 3325 0.0123014
2514 5239 0.0177985
2514 8251 0.00319675
2515 5764 0.0054683
2516 4122 0.00411733
2516 5815 0.00616973
2516 7821 0.00319693
2516 7983 0.00307536
2516 8462 0.00522293
2517 3756 0.0104733
2517 5002 0.00617892
2517 5426 0.0104546
2517 6944 0.0100884
2517 9156 0.0149274
2517 9505 0.0118235
2518 2722 0.00294775
2518 3553 0.00790576
2518 5710 0.00199985
2519 2985 0.0125283
2519 4579 0.0201855
2519 7973 0.0109188
2519 8605 0.0209415
2520 2568 0.00828544
2520 4796 0.00983365
2520 5064 0.0104802
2520 9379 0.00669686
2521 2822 0.010686
2521 4838 0.0249797
2521 5611 0.0183554
2521 7395 0.00688222
2521 7691 0.00854115
2522 2904 0.00871784
2522 3546 0.0111675
2522 5238 0.0141015
2522 5556 0.0134869
2522 5672 0.0145639
2522 7414 0.0136883
2522 7845 0.00953976
2522 9447 0.005673
2523 6093 0.00711688
2523 7880 0.0106917
2523 9841 0.00507008
2523 9901 0.00339654
2524 3269 0.00483491
2524 3472 0.0177309
2524 3711 0.0210951
2524 6222 0.0179548
2524 7053 0.0195919
2524 7119 0.00330478
2524 9989 0.0118134
2525 3361 0.00507245
2526 3041 0.0151115
2526 3130 0.0116024
2526 7097 0.0156147
2526 8871 0.0114178
2527 3499 0.00807339
2527 4293 0.00277461
2527 5732 0.0212413
2527 8021 0.00438215
2527 8329 0.0238159
2528 3014 0.0141007
2528 3640 0.00864696
2528 4626 0.0125417
2528 5263 0.0072527
2528 5350 0.0135711
2529 3079 0.0058554
2529 3300 0.0072203
2529 5612 0.00641831
2529 6632 0.0170032
2529 8034 0.0098766
2529 9922 0.0139145
2530 4084 0.0201577
2530 5139 0.0182967
2530 5330 0.0234294
2530 5633 0.00934813
2530 5843 0.0118098
2530 7575 0.0228797
2531 3830 0.0133992
2531 5389 0.0061435
2531 5515 0.0115043
2531 5663 0.00838105
2531 9467 0.0193346
2532 3293 0.00864665
2532 4153 0.00686819
2533 2733 0.00831869
2533 3310 0.00125355
2533 4466 0.0126245
2533 5654 0.00813062
2534 2769 0.0117708
2534 6684 0.0067447
2534 8117 0.0149758
2534 9563 0.00572821
2535 3063 0.00366583
2535 3462 0.0114877
2535 5045 0.0213077
2535 5108 0.00256761
2535 5687 0.00901636
2535 6206 0.003606
2535 6457 0.0155366
2536 4331 0.00940822
2536 7262 0.00536592
2536 9414 0.00858428
2536 9995 0.0103005
2537 2814 0.0124481
2537 4695 0.0167771
2537 7325 0.0126897
2537 7654 0.0133598
2537 8522 0.0100917
2537 9733 0.0109904
2537 9998 0.0135729
2538 3097 0.0110858
2538 3418 0.00589722
2538 3894 0.00284823
2538 9210 0.0158477
2539 6977 0.0144957
2539 9310 0.00572311
2539 9349 0.0128714
2539 9541 0.0131371
2539 9838 0.00899368
2540 4394 0.0237275
2540 5241 0.0169191
2540 5837 0.0152314
2540 6290 0.0187557
2540 9037 0.0122419
2541 2885 0.0146032
2541 4792 0.00904205
2541 5200 0.0139386
2541 5411 0.0086477
2542 3280 0.021717
2542 3485 0.0195264
2542 3943 0.00430249
2542 6521 0.0155405
2542 8947 0.0142849
2543 4506 0.0126328
2543 5166 0.0144638
2543 8956 0.0125831
2544 4665 0.0149424
2544 5838 0.0151613
2544 6798 0.00445944
2544 7176 0.0151017
2544 7641 0.017001
2544 9030 0.0147556
2544 9194 0.0155063
2545 2612 0.0135746
2545 2676 0.0127654
2545 3335 0.0154573
2545 6464 0.0166343
2545 7465 0.00971044
2545 9854 0.00928022
2545 9918 0.0166764
2545 9981 0.0182588
2546 6227 0.0210758
2546 8257 0.0140131
2547 2569 0.00923511
2547 7436 0.00573348
2547 9397 0.00713276
2547 9642 0.0152829
2548 4461 0.00875982
2548 9734 0.00788243
2549 3575 0.0276427
2549 3812 0.0123297
2549 8441 0.0103728
2549 8617 0.00230211
2549 8907 0.0202772
2549 9254 0.022347
2550 3178 0.00962481
2550 3555 0.007752
2550 4151 0.0110332
2550 4635 0.00594784
2550 5545 0.00475716
2550 7576 0.016254
2550 8042 0.00303276
2551 4490 0.0144767
2551 7974 0.0125044
2551 9183 0.00284768
2551 9793 0.00766893
2552 3005 0.000644578
2552 3321 0.00257606
2552 6325 0.0105175
2552 9581 0.0104873
2553 4613 0.00764068
2553 6255 0.0117059
2553 8678 0.0114716
2553 8717 0.0126216
2554 3018 0.0119086
2554 3042 0.011465
2554 6347 0.0133108
2554 8123 0.0166256
2555 3134 0.00461547
2555 4641 0.00208864
2555 4800 0.00726756
2555 7721 0.00473092
2555 7960 0.00602542
2556 4213 0.00469264
2556 5793 0.00508636
2556 6587 0.00865971
2556 7497 0.0152805
2556 7794 0.00615333
2556 9121 0.00754612
2557 5303 0.012433
2557 6532 0.00146191
2557 6885 0.0147946
2557 7074 0.0043201
2557 7389 0.00655658
2558 2631 0.00248908
2558 3734 0.0117697
2558 4718 0.0031866
2558 5507 0.0039129
2558 5689 0.00851465
2559 2799 0.0106798
2559 7017 0.00759289
2559 8843 0.0178285
2559 9318 0.0137609
2560 3933 0.0177374
2560 5517 0.0132524
2560 7451 0.00854815
2560 8349 0.0041111
2560 8942 0.00887071
2561 2820 0.0180243
2561 4177 0.012592
2561 4423 0.0141448
2561 6463 0.0121077
2561 6474 0.0226877
2561 8632 0.00863877
2561 9507 0.0095606
2562 3749 0.0148306
2562 5809 0.00554401
2562 6710 0.0131633
2562 8830 0.00619003
2563 3033 0.0226789
2563 3936 0.00416527
2563 4125 0.0035909
2563 5153 0.0273363
2563 9947 0.0262569
2564 3229 0.0119795
2564 3503 0.00596976
2564 3988 0.0119252
2564 5134 0.0104842
2565 3366 0.00492315
2565 4003 0.00548839
2565 7746 0.00803968
2565 9767 0.0157634
2566 2844 0.00604706
2566 5767 0.0140001
2566 7842 0.0128641
2566 9814 0.00996469
2567 2583 0.0151478
2567 2962 0.0216579
2567 6935 0.0166412
2567 8769 0.0118379
2568 5064 0.0131044
2568 8508 0.00891162
2568 9379 0.0123977
2568 9395 0.011357
2568 9407 0.0186188
2569 7436 0.00508672
2569 7492 0.0121595
2569 9267 0.00503138
2569 9642 0.0134646
2570 3197 0.013634
2570 3350 0.00333234
2570 4093 0.0149735
2570 5238 0.00383559
2570 7927 0.00407849
2571 2883 0.0205144
2571 3171 0.00463532
2571 6274 0.00922587
2571 6292 0.0101274
2571 8603 0.011843
2572 4179 0.00961028
2572 4322 0.0114425
2572 5502 0.0111096
2572 6119 0.00981747
2572 7739 0.0110679
2572 9182 0.0257863
2573 4734 0.0170812
2573 9552 0.00624137
2573 9808 0.00592431
2574 5298 0.011455
2574 6281 0.0198344
2574 7197 0.00294973
2574 7623 0.00708374
2575 5132 0.0119804
2575 7138 0.0163623
2575 9134 0.0145673
2576 2788 0.0132025
2576 3585 0.00519749
2576 6166 0.00334306
2576 8386 0.00532883
2577 2601 0.00756484
2577 2898 0.0161129
2577 4092 0.0131482
2577 6235 0.0100635
2577 7407 0.0143494
2578 3271 0.0205412
2578 3558 0.0169533
2578 4019 0.0159161
2578 4880 0.00361582
2578 6989 0.0163088
2578 8269 0.0160543
2578 8342 0.0242841
2579 5209 0.00830592
2579 6996 0.00687537
2579 7430 0.0105172
2579 8570 0.00551234
2579 8976 0.00586909
2579 9314 0.00560129
2580 4258 0.0149314
2580 6573 0.0253206
2580 7665 0.00700075
2580 9301 0.00575898
2581 3143 0.0108447
2581 6735 0.000906363
2581 7134 0.0132
2581 9791 0.0171812
2581 9799 0.0154324
2582 2613 0.00880712
2582 4918 0.0187601
2582 5354 0.00894708
2582 6426 0.0136056
2582 6629 0.0074683
2582 8763 0.00997731
2583 2962 0.0261302
2583 6935 0.00378357
2583 8951 0.0161509
2584 3407 0.0216545
2584 4257 0.00792115
2584 7322 0.00726356
2584 8559 0.0113189
2584 8876 0.0101199
2585 2894 0.00743509
2585 7683 0.00708204
2586 2751 0.00418905
2586 2815 0.00321055
2586 6393 0.0118661
2586 8768 0.0115413
2586 9070 0.0212911
2587 4208 0.00252151
2587 6359 0.00545509
2587 9875 0.00208392
2588 5173 0.0166289
2588 6131 0.00744878
2588 6938 0.0153959
2588 9520 0.0203412
2589 5142 0.00995688
2589 5518 0.00598591
2589 5956 0.0125668
2589 8662 0.00596632
2589 8917 0.00784231
2590 4728 0.00838926
2590 7203 0.00429895
2590 7932 0.0161967
2590 8489 0.0147234
2590 9890 0.0126575
2591 3315 0.0031283
2591 4746 0.00674094
2591 7139 0.00864179
2591 7943 0.0120858
2592 4142 0.00669443
2592 4627 0.013777
2592 7117 0.00673235
2593 3869 0.0116093
2593 6639 0.00149559
2593 7681 0.0153631
2593 8184 0.00737286
2594 3969 0.00548149
2594 5585 0.0115865
2594 5590 0.0134665
2594 6877 0.00819086
2594 7445 0.0121493
2595 3374 0.00949957
2595 4502 0.00432159
2595 6552 0.00773489
2595 9627 0.00517728
2596 4106 0.00818535
2596 4307 0.0156512
2596 4894 0.0162927
2596 8009 0.0163277
2596 9347 0.00320031
2597 3909 0.0119432
2597 4739 0.0106859
2597 7152 0.00695727
2598 2973 0.0131446
2598 3171 0.0208867
2598 4790 0.00642292
2598 7361 0.0178295
2598 8415 0.0142746
2598 8603 0.0179353
2598 8737 0.0175989
2599 6312 0.00980852
2599 6359 0.00579824
2599 9875 0.00679754
2600 4290 0.014431
2600 7586 0.0152354
2600 7754 0.012628
2600 8094 0.00761442
2600 9682 0.00386383
2601 2898 0.0145024
2601 7407 0.0136076
2601 8053 0.010185
2601 8684 0.00963832
2601 9611 0.0128961
2602 3849 0.019131
2602 4633 0.0170697
2602 6635 0.00437101
2602 7620 0.0101867
2602 9479 0.0144994
2603 3828 0.00973165
2603 6561 0.0154825
2603 8122 0.00654562
2603 8247 0.0105683
2603 8783 0.0181515
2603 8808 0.0108757
2604 4800 0.00450012
2604 6103 0.010515
2604 8725 0.00140025
2605 2935 0.013255
2605 4013 0.00879486
2605 8502 0.0153411
2605 9285 0.00976693
2605 9495 0.0150936
2606 5417 0.0176688
2606 8623 0.00949592
2606 8946 0.010536
2606 9059 0.010393
2606 9876 0.010486
2607 2938 0.0115029
2607 6475 0.0102665
2607 9820 0.013631
2608 3473 0.0181193
2608 4775 0.0109452
2608 5620 0.0277905
2608 7240 0.0197759
2608 7549 0.0117237
2608 8388 0.0159473
2608 9678 0.0212217
2609 4407 0.00838121
2609 5513 0.00367256
2610 3060 0.00674394
2610 5370 0.00959697
2610 5775 0.00661858
2610 7409 0.0139602
2611 2912 0.00787799
2611 4519 0.0142587
2611 4607 0.00795698
2611 6153 0.011981
2611 6699 0.0155764
2611 7615 0.0154137
2612 4958 0.0171077
2612 8262 0.0104692
2612 9854 0.00887536
2612 9918 0.00741926
2612 9920 0.0108761
2613 4918 0.0210689
2613 5354 0.00174306
2613 7546 0.00624464
2614 4531 0.00490468
2614 6073 0.00312245
2614 6590 0.0140462
2614 7467 0.005281
2614 8810 0.016387
2615 4757 0.00721748
2615 9160 0.00811036
2616 3755 0.0130412
2616 3826 0.00674201
2616 4545 0.00122297
2616 8311 0.0187033
2616 9647 0.0112991
2617 3318 0.00406885
2617 3825 0.0104235
2617 4697 0.0146112
2617 7649 0.00786465
2618 5940 0.0129647
2618 8457 0.0149716
2618 9702 0.00677301
2619 2873 0.00198978
2619 4887 0.0165946
2619 5474 0.00683178
2619 8368 0.0174065
2619 8426 0.0146883
2619 8478 0.00913534
2620 2682 0.0117382
2620 2760 0.00758574
2620 5698 0.00392017
2620 6399 0.00966136
2621 3888 0.0112974
2621 3978 0.00336609
2621 5607 0.0111217
2621 6725 0.012341
2621 7945 0.00729411
2621 8902 0.00362577
2621 9087 0.0100033
2622 5346 0.00917089
2622 8195 0.0102304
2622 8464 0.00853913
2622 8604 0.00913526
2623 3387 0.00764993
2623 3911 0.010587
2623 4812 0.00332117
2623 6758 0.0077372
2623 7371 0.00575188
2624 3075 0.00928656
2624 4987 0.00873484
2624 6433 0.012543
2624 8015 0.017465
2624 9228 0.0071793
2625 4837 0.00157491
2625 9445 0.00314425
2626 4510 0.00941681
2626 4791 0.00180348
2626 7252 0.0117094
2626 9036 0.0098413
2627 3081 0.0127642
2627 3455 0.0140306
2627 4319 0.00242948
2627 6892 0.0205226
2627 8172 0.0121613
2628 2637 0.00587153
2628 2945 0.0145026
2628 7987 0.0101618
2628 8134 0.012314
2629 4015 0.00873881
2629 5706 0.00230132
2629 7589 0.0119246
2629 9015 0.012399
2630 4623 0.0113413
2630 7124 0.00821287
2630 7462 0.0137921
2630 7735 0.0165494
2631 3076 0.00576364
2631 4718 0.000763973
2631 5507 0.00517595
2632 3751 0.0103404
2632 4395 0.014891
2632 5059 0.0121025
2632 5761 0.0156332
2632 6300 0.0261861
2632 6584 0.0151088
2632 6602 0.0148342
2632 7070 0.0214776
2633 2688 0.011534
2633 6393 0.0172506
2633 7976 0.00619362
2633 9257 0.0158231
2633 9273 0.00686516
2634 3094 0.00466393
2634 4952 0.00687992
2634 5670 0.00536115
2634 6960 0.00527152
2634 8101 0.0114244
2635 2920 0.00952995
2635 5586 0.0110783
2635 6008 0.00228788
2635 8244 0.00423023
2636 3784 0.00879383
2636 4107 0.01411
2636 4146 0.00715617
2636 4186 0.00279784
2636 5589 0.0165227
2636 7206 0.00600988
2637 6634 0.0028248
2637 7987 0.00979839
2637 8134 0.0114429
2637 8759 0.00907601
2638 3255 0.0147291
2638 4838 0.0168481
2638 5464 0.00909965
2638 5572 0.0202051
2638 6662 0.00564374
2638 7691 0.0222939
2638 8065 0.0223794
2638 8102 0.00806098
2638 9245 0.015704
2639 2778 0.0137524
2639 2840 0.00956445
2639 3263 0.0146496
2639 8880 0.0132077
2640 5310 0.0192752
2640 9114 0.000981094
2641 3788 0.0163203
2641 5840 0.0126176
2641 7456 0.0167963
2641 9500 0.0198271
2641 9704 0.00857404
2642 2677 0.0087882
2642 6054 0.00446089
2642 6296 0.00490258
2642 8152 0.00672809
2643 3329 0.023661
2643 6950 0.00755984
2643 8338 0.002135
2644 3052 0.0116359
2644 3826 0.00707938
2644 6994 0.0115729
2645 2892 0.00818301
2645 4396 0.00459278
2645 6487 0.0137627
2645 7678 0.0197337
2645 9931 0.017412
2646 6172 0.009193
2646 6728 0.0125645
2646 7948 0.0103222
2646 8067 0.0127831
2646 8420 0.0138735
2646 8526 0.02537
2647 3257 0.0110757
2647 3356 0.00725811
2647 5240 0.00475728
2648 3422 0.00951167
2648 9995 0.00821989
2649 3744 0.0103027
2649 5082 0.0159181
2649 6291 0.0197463
2649 8188 0.0150943
2650 3648 0.00616542
2650 5103 0.00260356
2650 9222 0.018386
